x,y,x_pred,y_pred,residual
71.38096,49.98879,62.86950730480708,46.736427630984885,9.111678657738786
79.996185,57.89074,62.90416955148635,46.748338629812224,20.403188485787993
66.2157,47.525764,62.938833647064165,46.76024637171541,3.365095887819165
94.11699,69.35312,62.973499185155745,46.772151572560894,38.46839163852955
106.67454,65.77663,63.008165760664774,46.78405494594541,47.61796033424337
65.80095,47.463623,63.04283296982734,46.795957203118604,2.8377785622655156
104.915665,66.138336,63.07750041025548,46.807859052906295,46.08795238715508
68.09816,47.941082,63.11216768098051,46.81976120163423,5.1105263660575035
76.40583,56.87075,63.14683438249591,46.83166435305244,16.630820948219636
97.43371,69.365585,63.18150011679997,46.84356920826017,40.993354061434935
91.13893,62.39004,63.21616448743803,46.85547646563145,31.953145354923254
64.61357,47.307106,63.25082709954449,46.86738682074114,1.4319291774909733
75.18191,55.68387,63.285487559884324,46.87930096629171,14.800179145639515
79.86053,57.89057,63.32014547689442,46.891219592040535,19.863786888941107
106.91785,65.777115,63.35480046072442,46.903143384727855,47.47595275184561
80.97552,57.84513,63.389452123277295,46.915073028005324,20.70593945648803
75.69756,56.260036,63.424100078249566,46.92700920236521,15.418923686696912
104.00347,66.47797,63.45874394117111,46.938952585070204,45.00719956547405
85.33286,57.3239,63.49338332944465,46.950903850083904,24.17771267862007
62.00487,46.874073,63.52801786238487,46.96286366800189,1.5257336574290525
60.975353,46.582985,63.562647161257146,46.974832705983495,2.6167987506798944
64.781975,47.3286,63.59727084931591,46.986811627684254,1.2330219852453408
68.08688,47.937626,63.63188855184265,46.99880109318894,4.552838785725218
67.83224,47.863464,63.66649989618352,47.010801758945306,4.252108125373268
105.982315,65.85555,63.70110451178654,47.022814277698565,46.28577205939921
73.884186,53.748222,63.73570203023849,47.034839298426405,12.168041509721021
86.084404,57.303146,63.770292085301335,47.04687746627486,24.55831091051617
74.4463,54.66118,63.80487431294826,47.058929422494714,13.078002695221622
105.78893,65.89461,63.83944835139939,47.070995804378725,45.979206843657856
107.52535,65.8685,63.87401384115702,47.08307724519945,47.521902913592285
73.66033,53.366364,63.90857042504052,47.09517437414787,11.594163796117822
64.37273,47.276096,63.94311774822075,47.10728781627261,0.4615873587655779
73.5063,53.101463,63.977655458254176,47.119418192420035,11.25077450146597
63.259483,47.117928,64.01218320511649,47.131566119174856,0.7528237490123587
94.03549,69.30809,64.04670064123586,47.143732208801666,37.290565073495195
68.93807,48.247204,64.08120742152573,47.15591706918707,4.977953522437387
91.60011,64.34067,64.11570320341733,47.16812130378258,32.40816325687093
78.77941,57.81267,64.15018764689151,47.18034551154828,18.084813260977263
75.13112,55.620747,64.18466041451047,47.19259028689722,13.815165689827062
66.16168,47.517296,64.21912117144883,47.20485621964048,1.9675246932969357
65.39946,47.408455,64.25356958552436,47.21714389493313,1.1617507395775868
87.790306,57.549076,64.28800532722826,47.22945389322078,25.668126876344
72.77513,51.87362,64.32242806975512,47.241786790187014,9.638570890183466
91.200226,62.633213,64.35683748903223,47.254143156701524,30.936762855796808
102.7788,67.01567,64.39123326374872,47.266523558769,43.16982817996075
76.0424,56.58198,64.42561507538397,47.27892855747882,14.882757074110348
75.27876,55.80104,64.45998260823592,47.29135870895549,13.764469474981542
87.3976,57.442387,64.49433554944862,47.30381456430987,25.046959366869785
102.9538,66.93498,64.52867358903956,47.31629666959114,43.143748971515585
87.94472,57.60216,64.56299641992642,47.32880556573959,25.539123103718868
74.40376,54.595406,64.59730373795352,47.3413417885402,12.19786997813194
73.56321,53.199406,64.6315952419177,47.353905868576916,10.67443740781035
95.13926,69.66168,64.66587063359373,47.36649833118784,37.75847699685384
103.97244,66.49064,64.70012961775944,47.379119696421114,43.67567482103909
65.96929,47.48809,64.73437190222023,47.39177047899162,1.2386687040331998
81.25386,57.820103,64.76859719783326,47.404451188238504,19.49999211077669
86.36154,57.31073,64.802805218531,47.417162328083485,23.720491703514764
92.42379,67.19231,64.8369956813446,47.42990439698991,33.934995152462925
68.11478,47.946205,64.87116830642653,47.442677887922706,3.2824619375224224
71.20676,49.8056,64.90532281707294,47.455483288309054,6.7254114468145945
108.45938,66.43607,64.93945893974555,47.4683210799999,47.473772002895906
93.277695,68.67151,64.97357640409295,47.48119173923229,35.35749874473301
67.05038,47.676136,65.00767494297163,47.494095736592435,2.050800479693424
79.78789,57.88972,65.04175429246638,47.50703353697975,18.03465265799101
74.87908,55.29064,65.07581419191034,47.520005599571476,12.50946759415376
79.49469,57.880463,65.10985438390455,47.53301237778832,17.71985412132948
89.37785,58.54345,65.14387461433705,47.54605431926079,26.61255859085441
106.95904,65.77898,65.17787463240148,47.55913186579641,45.58101189649103
80.78044,57.8599,65.21185419061527,47.572245453347676,18.660565376628647
98.47919,68.99922,65.24581304483735,47.58539551198091,39.53491144605767
84.019806,57.455715,65.27975095428536,47.598582465845865,21.174341191930733
73.8353,53.665348,65.31366768155242,47.61180673314622,10.452922043156741
80.66119,57.867683,65.34756299262348,47.62506872611079,18.423309129598046
76.77666,57.116966,65.38143665689114,47.638368850965676,14.822109126336063
74.26545,54.377274,65.41528844717101,47.65170750790715,11.11569179811741
69.432274,48.48101,65.44911813971663,47.665085091075376,4.065865721382526
63.283775,47.121803,65.482925514234,47.67850198852898,2.2685186241432644
63.616543,47.172565,65.51671035389538,47.691958582220394,1.9698745305377936
72.93113,52.12703,65.55047244535301,47.705455247972075,8.603745069836648
81.7729,57.7632,65.584211578752,47.718992355453516,19.05150230315224
71.50804,50.129574,65.61792754774305,47.732570268159044,6.3591706684670575
93.61654,69.01099,65.65162014949442,47.7461893433865,35.13158819653207
90.27472,59.875393,65.68528918470372,47.75984993221669,27.412159558260907
84.668304,57.37953,65.71893445760905,47.773552379493694,21.245079715071956
65.262024,47.390335,65.75255577599968,47.78729702380597,0.6310311177822656
101.74204,67.508316,65.7861529512264,47.801084197468256,41.00244869252181
99.37213,68.62584,65.81972579821122,47.81491422650432,39.48238163118025
73.00548,52.24997,65.8532741354568,47.82878743063055,8.408382962288437
92.74753,67.887184,65.88679778505525,47.84270412324025,33.515371229523886
74.56288,54.83807,65.92029657269659,47.856664611388915,11.110097636745937
108.43132,66.40654,65.95377032767664,47.870669195780174,46.34566573732033
76.15849,56.679646,65.98721888290457,47.8847181707526,13.446394002078403
73.49158,53.07614,66.0206420749099,47.89881182426736,9.089534670145914
108.5905,66.59001,66.05403974384906,47.91295043789662,46.45624828814168
93.21804,68.60042,66.08741173351152,47.927134286812766,34.109466901630924
90.96892,61.76042,66.12075789132544,47.94136363977851,28.432331576322547
88.533585,57.875877,66.15407806836284,47.955638759137635,24.479653944830677
106.84482,65.77513,66.18737211934437,47.96995990080674,44.385269520747926
75.996254,56.541702,66.22063990264363,47.98432731426764,12.991970308326817
108.8618,67.01758,66.2538812802909,47.99874124256058,46.65995033545168
94.893555,69.6239,66.28709611797665,48.01320192227834,35.8518027604657
109.11921,67.65021,66.32028428505436,48.027709583561055,47.08280540650251
62.290203,46.9384,66.35344565454308,48.0422644500918,4.210517497158132
108.11298,66.13849,66.38658010312945,48.05686673909306,45.475680842654015
68.867386,48.21734,66.41968751116923,48.071516661323884,2.452038404741465
92.12111,66.33725,66.45276776268852,48.086214421077926,31.49546146534176
68.91644,48.237976,66.48582074538444,48.10096021618217,2.4344780315137506
96.1428,69.64946,66.51884635062532,48.115754237996526,36.6234776293137
81.79806,57.760162,66.55184447345061,48.130596671414075,18.032626439304394
90.74434,61.036118,66.58481501257019,48.14548769486226,27.38340733513601
71.67781,50.327328,66.61775787036332,48.16042748030472,5.504505919416957
85.39762,57.320107,66.65067295287719,48.1754161932439,20.858413015826407
95.05159,69.650406,66.68356016982489,48.19045399272451,35.57069941117651
89.69113,58.91278,66.71641943458317,48.205541031337624,25.34723440331741
86.577896,57.323666,66.74925066418953,48.220677455225676,21.818331198779862
108.88264,67.05848,66.7820537793391,48.235863404088064,46.11670256685751
90.68565,60.866447,66.81482870438089,48.25109901118764,26.999316921104036
97.15971,69.44433,66.84757536731377,48.26638440335785,36.97743752187854
66.14101,47.514088,66.880293699782,48.281719701010665,1.0657386251609249
108.9283,67.15332,66.91298363707024,48.29710501814526,46.05261830253515
65.798256,47.46324,66.9456451180983,48.3125404623574,1.427519899577898
78.87851,57.82636,66.97827808541527,48.32802613484955,15.226091613896358
60.722965,46.49486,67.01088248519349,48.3435621304418,6.554052629305174
89.374695,58.540127,67.04345826722187,48.3591485375834,24.542543805962133
64.84805,47.33703,67.07600538489892,48.37478543836508,2.4577879377514233
62.297134,46.939888,67.10852379522542,48.390472908532104,5.025302810623498
72.50768,51.456062,67.14101345879654,48.40621101749798,6.17273851543553
75.22398,55.73528,67.17347433979364,48.421999828358935,10.876337078903584
92.5421,67.46969,67.20590640597572,48.43783939790905,31.688074147448383
91.76163,65.02105,67.23830962867041,48.45372977665615,29.59508981938874
69.87601,48.73332,67.27068398276451,48.46967100883831,2.618632170929068
90.026215,59.413406,67.30302944669424,48.48566313244115,25.214256401279155
91.29399,63.01921,67.3353460024351,48.50170617921572,28.013827646156077
67.267746,47.722847,67.36763363549126,48.51780017469714,0.8012041498176968
66.251755,47.531487,67.39989233488458,48.53394513822391,1.5241855722474298
88.24255,57.725243,67.43212209314333,48.55014108295782,22.743271639203307
62.820454,47.043148,67.46432290629049,48.56638801590466,4.887307905674132
62.73942,47.02825,67.49649477383157,48.58268593793542,5.004601031947487
68.796814,48.188347,67.52863769874224,48.59903484380836,1.3330174928048608
92.12008,66.33395,67.56075168745545,48.615434722191516,30.283764475594595
64.82164,47.33366,67.59283674984823,48.63188555568603,3.060215845296814
59.841995,46.123955,67.62489289922812,48.64838732085,8.182069313588192
77.25728,57.37197,67.65692015231926,48.664939988223054,12.960682112872952
79.44801,57.878082,67.6889185292481,48.68154352235152,14.928246788835555
76.39547,56.863194,67.7208880535287,48.69819788181418,11.9128306273545
87.33865,57.429527,67.7528287520478,48.714903019248766,21.437095537470096
62.4294,46.967644,67.78474065504946,48.73165888137895,5.638388247837494
91.37279,63.354008,67.81662379611929,48.74846540904198,27.716688846273478
91.049194,62.049133,67.84847821216852,48.76532253721699,26.734487716784034
90.173035,59.67565,67.88030394341754,48.78223019505381,24.811941741990076
73.6677,53.379017,67.9121010333792,48.799188305902454,7.355389203287992
77.249405,57.368324,67.94386952884177,48.8161967873431,12.638507438240108
80.15135,57.888752,67.97560947985156,48.833255551216816,15.174013086455057
83.94881,57.46496,68.00732093969518,48.850364503656614,18.12021879077176
108.97946,67.269,68.03900396488149,48.86752354511938,44.88580261154966
90.77887,61.139618,68.07065861512332,48.88473257041812,25.80397413563308
96.19858,69.64244,68.10228495331873,48.90199146875486,34.9223137925796
108.233795,66.22717,68.13388304553203,48.919300123754134,43.67568314759532
107.11398,65.79105,68.16545296097446,48.936658413496964,42.4388769203532
95.94585,69.66956,68.19699477198463,48.95406621055541,34.62846588293903
69.41282,48.47092,68.22850855400858,48.97152338202764,1.2857672212355478
103.511894,66.6853,68.25999438557955,48.98902978957355,39.44432032353458
90.42824,60.208614,68.29145234829747,49.006585289450875,24.809732259106237
95.237015,69.67156,68.32288252680821,49.02418973255188,33.92173972168316
99.81618,68.426125,68.35428500878243,49.04184296444047,36.95404208571124
70.455025,49.13498,68.38565988489418,49.059544825389885,2.070739588935654
101.509,67.62091,68.41700724879928,49.077295150420866,37.93343691171487
63.73288,47.189407,68.4483271971134,49.09509376934028,5.085969360073181
92.998146,68.30362,68.47961982938976,49.112940506780305,31.135836346409295
80.008644,57.890663,68.51088524809667,49.13083518223803,14.454516239355995
86.428856,57.31406,68.54212355859484,49.14877761011554,19.662325242375914
100.82977,67.948814,68.5733348691142,49.166767599760476,37.326168760452674
96.847244,69.52318,68.60451929073082,49.18480495550708,34.80374977576434
74.652145,54.969982,68.63567693734316,49.20288947671766,8.334101278546408
61.066086,46.612896,68.66680792564843,49.22102095782446,8.0357507170556
92.36841,67.052155,68.69791237511843,49.239199188372105,29.62421058115358
88.572655,57.898685,68.72899040797535,49.257423953060325,21.643530602055893
77.57456,57.50553,68.76004214916716,49.27569503178722,12.059266501187734
70.86509,49.477745,68.7910677263429,49.29401219969286,2.0821445995738244
73.710464,53.452335,68.8220672698276,49.31237522720335,6.405910513887525
91.25897,62.87323,68.85304091259712,49.330783880075316,26.180594057064283
102.26785,67.256035,68.88398879025266,49.349237919440746,37.88318322100188
86.29464,57.30802,68.91491104099498,49.36773710185223,19.107670480492796
66.691666,47.606483,68.94580780559866,49.3862811793286,2.872078835771924
67.401405,47.75348,68.97667922738584,49.404869899400964,2.282230814643776
89.673546,58.889763,69.00752545219996,49.42350300515909,22.730914710411877
75.80003,56.360825,69.03834662837913,49.44218023529815,9.674089486778097
89.972694,59.32484,69.06914290672952,49.46090132416584,23.11397271153504
107.98245,66.0575,69.09991444049832,49.479666001809825,42.26909215499503
60.397987,46.370056,69.13066138534661,49.4984739940256,9.27613071629718
90.2498,59.824986,69.16138389932203,49.517325022404584,23.472732445635227
76.785515,57.122295,69.19208214283131,49.536218804382614,10.733535046853943
103.911285,66.51577,69.22275627861247,49.555155053288736,38.61290566928542
74.90802,55.329956,69.25340647170704,49.57413347839437,8.068714089281904
92.933075,68.20419,69.28403288943193,49.59315378496267,30.093983813128716
70.27634,49.001396,69.31463570135125,49.612215674298284,1.1392874231506969
87.874054,57.57702,69.34521507924784,49.631318843797395,20.160655708951026
92.40972,67.15736,69.3757711970948,49.65046298699803,28.9318896803979
98.88393,68.835434,69.40630423102671,49.66964779363059,35.16045764611005
78.39067,57.743687,69.43681435931074,49.688872949668834,12.043735310098574
102.309204,67.23637,69.46730176231767,49.70813813738093,37.226730380456694
79.44081,57.87769,69.49776662249269,49.72744303538085,12.856540638572866
85.28304,57.327034,69.52820912432607,49.74678731868009,17.483559010417476
60.90506,46.55918,69.5586294543237,49.7661706587395,9.22870811035036
70.797195,49.41732,69.58902780097748,49.78559272352142,1.263049001299562
73.06592,52.350796,69.6194043547357,49.80505317754209,4.28477264404397
67.66361,47.81824,69.649759307973,49.82455168192423,2.8231322389479403
77.43954,57.45182,69.68009285496056,49.84408789444977,10.86676620648849
94.51079,69.52278,69.71040519183592,49.86366146961301,31.647117215076968
106.62866,65.7784,69.74069651657273,49.883272058673704,40.16686373400089
88.09761,57.66174,69.77096702895054,49.90291930971057,19.901385406357523
89.39226,58.558678,69.80121693052429,49.922602867674854,21.410062172754586
61.616455,46.775974,69.83144642459376,49.942322374444124,8.80408122034855
106.319016,65.804054,69.861655716173,49.96207746887626,39.750564012067066
62.7649,47.032974,69.89184501195957,49.98186778686354,7.712931982696196
64.595535,47.3048,69.92201452030366,50.00169296138698,5.970311191671082
104.239914,66.38359,69.95216445117731,50.02155262257074,37.99165745612032
99.524216,68.55829,69.98229501614328,50.04144639773674,34.86543549716698
90.66366,60.804863,70.01240642832408,50.0613739114594,23.278677623036234
72.28844,51.132133,70.04249890237081,50.08133478562047,2.4796024482491146
94.44414,69.499176,70.07257265443187,50.10132863946406,31.148832676397596
68.64038,48.1269,70.10262790212175,50.12135508965171,2.4730588411716155
92.69243,67.78257,70.1326648644897,50.141413750317646,28.638320425525887
94.68503,69.57575,70.16268376198823,50.16150423312406,31.27712268917315
70.26659,48.994358,70.19268481644173,50.1816261473166,1.1895661519181586
104.274055,66.370285,70.22266825101492,50.201779099779785,37.69505965739294
79.4138,57.876167,70.25263429018133,50.221962695092685,11.937914420199995
81.50524,57.79402,70.28258315969164,50.24217653558456,13.526949629031456
93.096344,68.44329,70.31251508654208,50.262420221390585,29.1487029876884
77.229965,57.35925,70.34243029894272,50.28269335050767,9.87500826692021
65.51477,47.42392,70.3723290262858,50.30299551885033,5.646676503669563
69.378174,48.45314,70.40221149911396,50.32332632030655,2.1321936291653554
87.4516,57.454853,70.43207794908847,50.34368534679378,18.445401492878123
81.048904,57.83896,70.4619286089575,50.36407218831489,12.959860945543273
88.20528,57.70822,70.49176371252429,50.38448643301421,19.167830670862617
83.776,57.488,70.52158349461531,50.404927667233515,15.028289010044222
83.94396,57.46559,70.55138819104852,50.425395475568116,15.130278206290946
65.93984,47.48374,70.58117803860145,50.4458894409229,5.506028341638697
70.21596,48.95827,70.61095327497947,50.46640914456839,1.5590071733826243
82.9376,57.606106,70.64071413878395,50.48695416619678,14.209001538338962
89.321144,58.485,70.67046086948037,50.507524083977984,20.285169538994765
62.5077,46.98352,70.70019370736664,50.52811847461568,8.926428820726112
73.66999,53.382942,70.72991289354121,50.54873691340326,4.083720346058715
64.68513,47.31625,70.75961866987139,50.5693789742798,6.890737313502424
87.32826,57.427334,70.78931127896152,50.59004422988602,17.896517990873132
65.08573,47.367462,70.81899096412131,50.61073225162009,6.587039031899013
91.49481,63.88324,70.84865796933413,50.63144260969354,24.53311492140983
75.22975,55.742268,70.87831253922533,50.652174873186965,6.696570466639051
71.975784,50.701736,70.90795491903069,50.67292861010573,1.0682175863916015
76.896385,57.1869,70.93758535456473,50.69370338743562,8.812995827972289
102.75618,67.02618,70.96720409218929,50.714498771198386,35.72967861284801
74.49072,54.72918,70.99681137878197,50.73531432650721,5.306445182165334
85.680405,57.30765,71.02640746170471,50.75614961762207,16.051847280380613
108.2257,66.22078,71.0559925887724,50.77700420800505,40.250433038039205
75.2616,55.78057,71.08556700822159,50.797877660375484,6.501267145701258
96.17354,69.64566,71.1151309686792,50.818769536765025,31.3428726777816
75.10692,55.590275,71.14468471913133,50.83967939857262,6.186070399636717
86.42436,57.31382,71.17422850889217,50.86060680661932,16.55930164636483
82.18588,57.71076,71.20376258757284,50.88155132120301,12.932323613291306
85.36704,57.321854,71.23328720505057,50.90251250215293,15.523237849582873
92.37315,67.064415,71.26280261143768,50.92348990888413,26.573976549677198
97.39812,69.37628,71.29230905705079,50.94448310045176,31.956916339584502
86.3952,57.31232,71.32180679238013,50.96549163560518,16.355103578962975
88.03941,57.6382,71.35129606805887,50.986515072841954,17.964911883324927
81.61376,57.781876,71.38077713483261,51.00755297046162,12.272138804110039
109.1712,67.82467,71.41025024352885,51.02860488661937,41.32792191489502
94.671165,69.571976,71.43971564502674,51.0496703793795,29.711547328208233
105.836685,65.88438,71.46917359022675,51.07074900676866,37.424183407317244
60.13468,46.258873,71.4986243300206,51.091840326828994,12.348959628972958
106.91206,65.7769,71.52806811526116,51.112943897671,38.30219954872429
78.7502,57.80835,71.55750519673263,51.13405927752628,9.812288987848255
90.17346,59.676453,71.5869358251206,51.15518602479999,20.446781452492978
75.03909,55.503464,71.61636025098247,51.17632369812315,5.517175194511819
63.017246,47.07784,71.64577872471789,51.19747185640472,9.561534584669555
87.971695,57.612152,71.67519149653924,51.218630058883456,17.50580330204379
83.36291,57.545387,71.70459881644243,51.23979786517953,13.254307752192473
76.465996,56.913887,71.73400093417762,51.26097483534593,7.372054886140055
98.47157,69.0022,71.76339809922025,51.28216052991961,32.051930442686405
63.293552,47.123356,71.79279056074212,51.303354509972415,9.47150693690172
91.36345,63.313972,71.82217856758261,51.32455633716176,22.926128699187807
67.70365,47.828712,71.85156236822004,51.34576557378104,5.438275724462561
108.97833,67.26634,71.88094221074329,51.36698178280977,40.36094365231105
76.536995,56.963158,71.91031834282332,51.38820452796354,7.244738994983536
89.993866,59.35945,71.93969101168511,51.40943337374356,19.72703725515944
90.68078,60.852715,71.96906046407967,51.4306678854861,20.950021952710742
84.48042,57.39982,71.99842694625603,51.45190762941153,13.826706482814766
104.75719,66.192154,72.02779070393368,51.47315217267308,35.886802491643074
75.93179,56.48401,72.05715198227497,51.49440108340547,6.317358380601799
74.25791,54.3652,72.08651102585773,51.515653930772984,3.5825809558966313
95.47139,69.68443,72.11586807864812,51.536910285017484,29.577235773892518
66.915474,47.648926,72.14522338397353,51.55816971750601,6.529354107569269
64.950615,47.35013,72.17457718449573,51.579431800778075,8.37093921642542
99.93589,68.37108,72.20392972218427,51.60069610859268,32.40844637923151
69.47873,48.505417,72.23328123828986,51.621962215975024,4.159375747342505
70.85028,49.464436,72.26263197331812,51.64322969926283,2.59651306187414
107.775665,65.95579,72.29198216700341,51.66449813615243,38.25353278496474
93.13153,68.49046,72.3213320582829,51.685767105744446,26.748122207805345
96.121155,69.65203,72.35068188527083,51.70703618858921,29.783522205904962
87.57619,57.48619,72.38003188523281,51.72830496673176,16.250429579101564
90.154015,59.639984,72.40938229456064,51.74957302375662,19.41985003095982
108.58771,66.58643,72.43873334874695,51.77083994483208,39.06725254757018
92.21913,66.63875,72.46808528236033,51.79210531675428,24.70883699789916
91.19661,62.61863,72.49743832902048,51.81336872799079,21.59658983120125
99.95255,68.36338,72.52679272137367,51.83462976872399,32.02142636601362
60.347546,46.349476,72.55614869106833,51.85588803089396,13.392929221135104
89.694115,58.916718,72.58550646873093,51.87714310824104,18.500272985361487
64.39439,47.278908,72.61486628394194,51.89839459634811,9.429522084850941
63.84976,47.205925,72.64422836521217,51.91964209268235,9.978066077981412
86.998276,57.36927,72.6735929399592,51.940885196636714,15.318743628117982
61.12748,46.632626,72.70296023448404,51.96212350957102,12.743440915367184
89.4724,58.646294,72.73233047394807,51.98335663485265,18.017343368791334
85.695496,57.30719,72.76170388235009,52.00458417789683,13.978576717505451
71.49108,50.110435,72.79108068250378,52.02580574620657,2.31487513052739
91.66434,64.61559,72.8204610960151,52.047020949412186,22.650843254224355
94.34387,69.45993,72.84984534326026,52.0682293993104,27.64894836568948
97.142685,69.44894,72.87923364336359,52.08943070990306,29.834001316096085
87.99004,57.61907,72.90862621417587,52.11062449743556,16.055902766084763
62.495224,46.981018,72.93802327225274,52.1318103804346,11.643999260859879
85.49915,57.314842,72.96742503283348,52.152987979745824,13.55318662083272
80.33759,57.883514,72.9968317098199,52.17415691857083,9.299650023420952
92.62985,67.657394,73.02624351575557,52.19531682250389,24.967523261868738
70.42611,49.112743,73.05566066180515,52.216467319568196,4.067879218324824
